STDR_YEAR,CTPRVN_NM,SIGNGU_NM,ADSTRD_NM,INDUTY_LCLAS_CODE,INDUTY_MLSFC_CODE,INDUTY_LCLAS_NM,INDUTY_MLSFC_NM,PRCSS_ENTRPRS_SE_CODE,PRCSS_ENTRPRS_SE,PDSMLPZ_SCTN_CODE,PDSMLPZ_SCTN,IEM_NM,TOT_ENTRPRS_CO,AVRG_AM,FSTLTN_AM,REGIST_DE,OPERTOR_NM
2013,서울,강남구,삼성2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,차입금의존도,1,15.67,15.67,2020-10-19,KEDSYS
2013,서울,강남구,삼성2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,총자산증가율,1,-32.96,-32.96,2020-10-19,KEDSYS
2013,서울,강남구,삼성2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,총자산회전율,1,2.15,2.15,2020-10-19,KEDSYS
2013,서울,강남구,삼성2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,영업이익증가율,1,-160.36,-160.36,2020-10-19,KEDSYS
2013,서울,강남구,삼성2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,재고자산회전율,1,35.35,35.35,2020-10-19,KEDSYS
2013,서울,강남구,대치2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,ROE,1,11.25,11.25,2020-10-19,KEDSYS
2013,서울,강남구,대치2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,부채비율,1,8.54,8.54,2020-10-19,KEDSYS
2013,서울,강남구,대치2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,순이익율,1,5.65,5.65,2020-10-19,KEDSYS
2013,서울,강남구,대치2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,유동비율,1,1113.12,1113.12,2020-10-19,KEDSYS
2013,서울,강남구,대치2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,영업이익율,1,3.99,3.99,2020-10-19,KEDSYS
2013,서울,강남구,대치2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,매출액증가율,1,0.65,0.65,2020-10-19,KEDSYS
2013,서울,강남구,대치2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,순이익증가율,1,-69.37,-69.37,2020-10-19,KEDSYS
2013,서울,강남구,대치2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,자기자본비율,1,92.13,92.13,2020-10-19,KEDSYS
2013,서울,강남구,대치2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,차입금의존도,1,0.0,0.0,2020-10-19,KEDSYS
2013,서울,강남구,대치2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,총자산증가율,1,5.51,5.51,2020-10-19,KEDSYS
2013,서울,강남구,대치2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,총자산회전율,1,1.78,1.78,2020-10-19,KEDSYS
2013,서울,강남구,대치2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,영업이익증가율,1,-79.64,-79.64,2020-10-19,KEDSYS
2013,서울,마포구,상암동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,ROE,1,46.99,46.99,2020-10-19,KEDSYS
2013,서울,마포구,상암동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,부채비율,1,496.68,496.68,2020-10-19,KEDSYS
2013,서울,마포구,상암동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,순이익율,1,0.64,0.64,2020-10-19,KEDSYS
2013,서울,마포구,상암동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,유동비율,1,110.66,110.66,2020-10-19,KEDSYS
2013,서울,마포구,상암동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,영업이익율,1,0.51,0.51,2020-10-19,KEDSYS
2013,서울,마포구,상암동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,매출액증가율,1,30.83,30.83,2020-10-19,KEDSYS
2013,서울,마포구,상암동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,순이익증가율,1,45.29,45.29,2020-10-19,KEDSYS
2013,서울,마포구,상암동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,자기자본비율,1,16.76,16.76,2020-10-19,KEDSYS
2013,서울,마포구,상암동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,차입금의존도,1,0.0,0.0,2020-10-19,KEDSYS
2013,서울,마포구,상암동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,총자산증가율,1,9.31,9.31,2020-10-19,KEDSYS
2013,서울,마포구,상암동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,총자산회전율,1,10.43,10.43,2020-10-19,KEDSYS
2013,서울,마포구,상암동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,영업이익증가율,1,19.41,19.41,2020-10-19,KEDSYS
2013,서울,서초구,내곡동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,50,50년 이상 60년 미만,ROE,1,13.04,13.04,2020-10-19,KEDSYS
2013,서울,서초구,내곡동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,50,50년 이상 60년 미만,부채비율,1,61.71,61.71,2020-10-19,KEDSYS
2013,서울,서초구,내곡동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,50,50년 이상 60년 미만,순이익율,1,4.09,4.09,2020-10-19,KEDSYS
2013,서울,서초구,내곡동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,50,50년 이상 60년 미만,유동비율,1,171.88,171.88,2020-10-19,KEDSYS
2013,서울,서초구,내곡동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,50,50년 이상 60년 미만,영업이익율,1,0.59,0.59,2020-10-19,KEDSYS
2013,서울,서초구,내곡동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,50,50년 이상 60년 미만,매출액증가율,1,9.81,9.81,2020-10-19,KEDSYS
2013,서울,서초구,내곡동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,50,50년 이상 60년 미만,순이익증가율,1,35.43,35.43,2020-10-19,KEDSYS
2013,서울,서초구,내곡동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,50,50년 이상 60년 미만,자기자본비율,1,61.84,61.84,2020-10-19,KEDSYS
2013,서울,서초구,내곡동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,50,50년 이상 60년 미만,차입금의존도,1,0.0,0.0,2020-10-19,KEDSYS
2013,서울,서초구,내곡동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,50,50년 이상 60년 미만,총자산증가율,1,11.76,11.76,2020-10-19,KEDSYS
2013,서울,서초구,내곡동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,50,50년 이상 60년 미만,총자산회전율,1,1.98,1.98,2020-10-19,KEDSYS
2013,서울,서초구,내곡동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,50,50년 이상 60년 미만,영업이익증가율,1,115.1,115.1,2020-10-19,KEDSYS
2013,서울,광진구,구의3동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,ROE,1,40.7,40.7,2020-10-19,KEDSYS
2013,서울,광진구,구의3동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,부채비율,1,137.03,137.03,2020-10-19,KEDSYS
2013,서울,광진구,구의3동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,순이익율,1,3.79,3.79,2020-10-19,KEDSYS
2013,서울,광진구,구의3동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,유동비율,1,177.09,177.09,2020-10-19,KEDSYS
2013,서울,광진구,구의3동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,영업이익율,1,3.58,3.58,2020-10-19,KEDSYS
2013,서울,광진구,구의3동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,매출액증가율,1,7.47,7.47,2020-10-19,KEDSYS
2013,서울,광진구,구의3동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,순이익증가율,1,2.83,2.83,2020-10-19,KEDSYS
2013,서울,광진구,구의3동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,자기자본비율,1,42.19,42.19,2020-10-19,KEDSYS
2013,서울,광진구,구의3동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,차입금의존도,1,0.0,0.0,2020-10-19,KEDSYS
2013,서울,광진구,구의3동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,총자산증가율,1,-19.63,-19.63,2020-10-19,KEDSYS
2013,서울,광진구,구의3동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,총자산회전율,1,4.62,4.62,2020-10-19,KEDSYS
2013,서울,광진구,구의3동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,10,10년 이상 20년 미만,영업이익증가율,1,13.39,13.39,2020-10-19,KEDSYS
2013,서울,송파구,가락본동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,ROE,1,3.3,3.3,2020-10-19,KEDSYS
2013,서울,송파구,가락본동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,부채비율,1,21.49,21.49,2020-10-19,KEDSYS
2013,서울,송파구,가락본동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,순이익율,1,4.96,4.96,2020-10-19,KEDSYS
2013,서울,송파구,가락본동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,유동비율,1,247.93,247.93,2020-10-19,KEDSYS
2013,서울,송파구,가락본동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,영업이익율,1,3.93,3.93,2020-10-19,KEDSYS
2013,서울,송파구,가락본동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,매출액증가율,1,1.04,1.04,2020-10-19,KEDSYS
2013,서울,송파구,가락본동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,순이익증가율,1,-55.03,-55.03,2020-10-19,KEDSYS
2013,서울,송파구,가락본동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,자기자본비율,1,82.31,82.31,2020-10-19,KEDSYS
2013,서울,송파구,가락본동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,차입금의존도,1,0.0,0.0,2020-10-19,KEDSYS
2013,서울,송파구,가락본동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,총자산증가율,1,4.82,4.82,2020-10-19,KEDSYS
2013,서울,송파구,가락본동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,총자산회전율,1,0.55,0.55,2020-10-19,KEDSYS
2013,서울,송파구,가락본동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,영업이익증가율,1,-63.56,-63.56,2020-10-19,KEDSYS
2013,서울,송파구,가락본동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,재고자산회전율,1,67.43,67.43,2020-10-19,KEDSYS
2013,서울,성북구,돈암2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,1,1년 이상 2년 미만,ROE,1,169.83,169.83,2020-10-19,KEDSYS
2013,서울,성북구,돈암2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,1,1년 이상 2년 미만,부채비율,1,264.33,264.33,2020-10-19,KEDSYS
2013,서울,성북구,돈암2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,1,1년 이상 2년 미만,순이익율,1,1.49,1.49,2020-10-19,KEDSYS
2013,서울,성북구,돈암2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,1,1년 이상 2년 미만,유동비율,1,139.99,139.99,2020-10-19,KEDSYS
2013,서울,성북구,돈암2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,1,1년 이상 2년 미만,영업이익율,1,0.46,0.46,2020-10-19,KEDSYS
2013,서울,성북구,돈암2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,1,1년 이상 2년 미만,매출액증가율,1,220.19,220.19,2020-10-19,KEDSYS
2013,서울,성북구,돈암2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,1,1년 이상 2년 미만,자기자본비율,1,27.45,27.45,2020-10-19,KEDSYS
2013,서울,성북구,돈암2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,1,1년 이상 2년 미만,차입금의존도,1,0.0,0.0,2020-10-19,KEDSYS
2013,서울,성북구,돈암2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,1,1년 이상 2년 미만,총자산증가율,1,-16.22,-16.22,2020-10-19,KEDSYS
2013,서울,성북구,돈암2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,1,1년 이상 2년 미만,총자산회전율,1,15.45,15.45,2020-10-19,KEDSYS
2013,서울,성북구,돈암2동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,1,1년 이상 2년 미만,영업이익증가율,1,-248.85,-248.85,2020-10-19,KEDSYS
2013,서울,영등포구,여의동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,ROE,1,-21.43,-21.43,2020-10-19,KEDSYS
2013,서울,영등포구,여의동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,부채비율,1,23.57,23.57,2020-10-19,KEDSYS
2013,서울,영등포구,여의동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,순이익율,1,-9.71,-9.71,2020-10-19,KEDSYS
2013,서울,영등포구,여의동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,유동비율,1,400.59,400.59,2020-10-19,KEDSYS
2013,서울,영등포구,여의동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,영업이익율,1,-10.39,-10.39,2020-10-19,KEDSYS
2013,서울,영등포구,여의동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,매출액증가율,1,-4.09,-4.09,2020-10-19,KEDSYS
2013,서울,영등포구,여의동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,순이익증가율,1,-276.48,-276.48,2020-10-19,KEDSYS
2013,서울,영등포구,여의동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,자기자본비율,1,80.93,80.93,2020-10-19,KEDSYS
2013,서울,영등포구,여의동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,차입금의존도,1,2.31,2.31,2020-10-19,KEDSYS
2013,서울,영등포구,여의동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,총자산증가율,1,-9.1,-9.1,2020-10-19,KEDSYS
2013,서울,영등포구,여의동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,총자산회전율,1,1.9,1.9,2020-10-19,KEDSYS
2013,서울,영등포구,여의동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,4,소기업,5,5년 이상 10년 미만,영업이익증가율,1,-313.92,-313.92,2020-10-19,KEDSYS
2013,서울,양천구,목1동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,ROE,1,0.0,0.0,2020-10-19,KEDSYS
2013,서울,양천구,목1동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,부채비율,1,1281.96,1281.96,2020-10-19,KEDSYS
2013,서울,양천구,목1동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,순이익율,1,0.0,0.0,2020-10-19,KEDSYS
2013,서울,양천구,목1동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,유동비율,1,1076.41,1076.41,2020-10-19,KEDSYS
2013,서울,양천구,목1동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,영업이익율,1,3.39,3.39,2020-10-19,KEDSYS
2013,서울,양천구,목1동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,매출액증가율,1,0.31,0.31,2020-10-19,KEDSYS
2013,서울,양천구,목1동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,순이익증가율,1,-100.0,-100.0,2020-10-19,KEDSYS
2013,서울,양천구,목1동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,자기자본비율,1,7.24,7.24,2020-10-19,KEDSYS
2013,서울,양천구,목1동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,차입금의존도,1,0.0,0.0,2020-10-19,KEDSYS
2013,서울,양천구,목1동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,총자산증가율,1,11.24,11.24,2020-10-19,KEDSYS
2013,서울,양천구,목1동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,총자산회전율,1,5.51,5.51,2020-10-19,KEDSYS
2013,서울,양천구,목1동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,영업이익증가율,1,132.5,132.5,2020-10-19,KEDSYS
2013,서울,양천구,목1동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,5,5년 이상 10년 미만,재고자산회전율,1,47.4,47.4,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,3,중기업,80,80년 이상 90년 미만,ROE,1,0.92,0.92,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,3,중기업,80,80년 이상 90년 미만,부채비율,1,35.78,35.78,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,3,중기업,80,80년 이상 90년 미만,순이익율,1,1.6,1.6,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,3,중기업,80,80년 이상 90년 미만,유동비율,1,130.83,130.83,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,3,중기업,80,80년 이상 90년 미만,영업이익율,1,2.78,2.78,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,3,중기업,80,80년 이상 90년 미만,매출액증가율,1,3.56,3.56,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,3,중기업,80,80년 이상 90년 미만,순이익증가율,1,-1253.29,-1253.29,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,3,중기업,80,80년 이상 90년 미만,자기자본비율,1,73.65,73.65,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,3,중기업,80,80년 이상 90년 미만,차입금의존도,1,4.76,4.76,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,3,중기업,80,80년 이상 90년 미만,총자산증가율,1,-1.33,-1.33,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,3,중기업,80,80년 이상 90년 미만,총자산회전율,1,0.42,0.42,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,3,중기업,80,80년 이상 90년 미만,영업이익증가율,1,232.04,232.04,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,3,중기업,80,80년 이상 90년 미만,재고자산회전율,1,39.95,39.95,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,20,20년 이상 30년 미만,ROE,1,8.06,8.06,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,20,20년 이상 30년 미만,부채비율,1,40.73,40.73,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,20,20년 이상 30년 미만,순이익율,1,1.4,1.4,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,20,20년 이상 30년 미만,유동비율,1,259.0,259.0,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,20,20년 이상 30년 미만,영업이익율,1,1.51,1.51,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,20,20년 이상 30년 미만,매출액증가율,1,5.94,5.94,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,20,20년 이상 30년 미만,순이익증가율,1,3.31,3.31,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,20,20년 이상 30년 미만,자기자본비율,1,71.06,71.06,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,20,20년 이상 30년 미만,차입금의존도,1,0.0,0.0,2020-10-19,KEDSYS
2013,서울,영등포구,영등포동,O,O84,공공행정; 국방 및 사회보장 행정,공공행정; 국방 및 사회보장 행정,98,판단제외,20,20년 이상 30년 미만,총자산증가율,1,1.21,1.21,2020-10-19,KEDSYS
